household_id,family_id,entitlement_source,home_state_code,home_state_name,home_district_code,home_division_name,home_block_name,created_at
4af2fa35-1bbe-4627-9600-9b7e660397a7,UP999948686497,SECC,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 1,2026-02-27T15:57:47+05:30
c5f56748-795f-4ab9-be36-46e937049917,UP064337976305,SECC,UP,Uttar Pradesh,Aligarh,Aligarh,Bijauli,2026-02-27T15:57:47+05:30
0fafd25b-0695-401c-9e1a-9ba6357a0aaa,UP962185186474,STATE_DB,UP,Uttar Pradesh,Deoria,Gorakhpur,Deoria Block 2,2026-02-27T15:57:47+05:30
736514a9-7151-407d-b5eb-9f6a8cf88dcc,UP025605346052,SECC,UP,Uttar Pradesh,Firozabad,Agra,Firozabad Block 8,2026-02-27T15:57:47+05:30
05ac0b4a-42f9-43a7-8a02-e632d1604792,UP505042799032,STATE_DB,UP,Uttar Pradesh,Bahraich,Devipatan,Bahraich Block 2,2026-02-27T15:57:47+05:30
6ec7cbd7-44c7-4669-933a-f7127e408b51,UP314419064267,STATE_DB,UP,Uttar Pradesh,Sultanpur,Ayodhya,Sultanpur Block 3,2026-02-27T15:57:47+05:30
bd8b5121-f3e1-416e-b80b-866831d822fe,UP344681125959,STATE_DB,UP,Uttar Pradesh,Mau,Azamgarh,Mau Block 8,2026-02-27T15:57:47+05:30
b96c67a0-b054-4807-a1aa-6dfd196c198f,UP906843644898,SECC,UP,Uttar Pradesh,Barabanki,Ayodhya,Barabanki Block 8,2026-02-27T15:57:47+05:30
a59d076c-1068-4802-af21-34deb40a6c8f,UP887847259413,SECC,UP,Uttar Pradesh,Hathras,Aligarh,Hathras Block 5,2026-02-27T15:57:47+05:30
7a219b69-3053-49c7-b999-06f898414177,UP635291929788,SECC,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Sarvodaya Nagar,2026-02-27T15:57:47+05:30
51c23c2a-72af-46e1-8e70-feb50c31bf0f,UP231215476335,SECC,UP,Uttar Pradesh,Mathura,Agra,Chhata,2026-02-27T15:57:47+05:30
4262056f-9fe7-4722-834f-f48b75ce58b6,UP560084808690,RSBY,UP,Uttar Pradesh,Shamli,Saharanpur,Shamli Block 7,2026-02-27T15:57:47+05:30
599e7b54-b8c4-42e4-a692-8fc7f3ec80d0,UP260189806333,STATE_DB,UP,Uttar Pradesh,Firozabad,Agra,Firozabad Block 2,2026-02-27T15:57:47+05:30
d5b7a3cc-8d35-4a3f-9992-5ab5cf3457d3,UP855013671573,STATE_DB,UP,Uttar Pradesh,Ambedkar Nagar,Ayodhya,Ambedkar Block 5,2026-02-27T15:57:47+05:30
9ea2ee3f-4cda-4bf6-b3e6-32772a2cebb7,UP382417858154,SECC,UP,Uttar Pradesh,Jaunpur,Varanasi,Jaunpur Block 3,2026-02-27T15:57:47+05:30
9cb37738-7e89-4839-8188-7c9659cc6c0f,UP310553666066,SECC,UP,Uttar Pradesh,Sultanpur,Ayodhya,Sultanpur Block 3,2026-02-27T15:57:47+05:30
40144046-e7bc-45e6-9ee0-b1089a905e9f,UP122177940810,STATE_DB,UP,Uttar Pradesh,Amroha,Moradabad,Amroha Block 8,2026-02-27T15:57:47+05:30
497e28a4-d79b-4196-a64e-c8843a5b8788,UP177609398637,SECC,UP,Uttar Pradesh,Hardoi,Lucknow,Hardoi Block 2,2026-02-27T15:57:47+05:30
397c6264-60f8-487c-a0fd-743020ba679d,UP790548482275,RSBY,UP,Uttar Pradesh,Baghpat,Meerut,Baghpat Block 4,2026-02-27T15:57:47+05:30
3e82398f-e8a1-42f3-80e6-5fa87d0027ab,UP483347794743,SECC,UP,Uttar Pradesh,Raebareli,Lucknow,Raebareli Block 6,2026-02-27T15:57:47+05:30
1b1e9446-8be9-4149-ab61-62fccc492652,UP528038000428,SECC,UP,Uttar Pradesh,Ayodhya,Ayodhya,Ayodhya Block 4,2026-02-27T15:57:47+05:30
5575953a-cbac-45c2-93fa-7cac97c3b325,UP361240466584,SECC,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 7,2026-02-27T15:57:47+05:30
03892711-a8f9-486a-9fd6-c47ab9156af1,UP302654797275,SECC,UP,Uttar Pradesh,Prayagraj,Prayagraj,Karachhana,2026-02-27T15:57:47+05:30
27adabba-da5e-4533-9891-885b9c2c0d11,UP935949185127,STATE_DB,UP,Uttar Pradesh,Aligarh,Aligarh,Khair,2026-02-27T15:57:47+05:30
e85e3a04-212c-4ece-abf4-f51b92666d0a,UP848368390106,RSBY,UP,Uttar Pradesh,Aligarh,Aligarh,Bijauli,2026-02-27T15:57:47+05:30
10a73437-3ed9-4302-ae00-9c6f6146f63c,UP777804329684,SECC,UP,Uttar Pradesh,Ambedkar Nagar,Ayodhya,Ambedkar Block 7,2026-02-27T15:57:47+05:30
afbbc9e3-6870-4964-8c8f-f3a0d55dd3db,UP913052460974,SECC,UP,Uttar Pradesh,Kushinagar,Gorakhpur,Kushinagar Block 5,2026-02-27T15:57:47+05:30
178651fb-741a-4efd-82b9-61586586b90e,UP112513103346,SECC,UP,Uttar Pradesh,Bulandshahr,Meerut,Bulandshahr Block 2,2026-02-27T15:57:47+05:30
5f54e523-6957-48fb-9d7a-93842063b7c8,UP433619779469,RSBY,UP,Uttar Pradesh,Meerut,Meerut,Daurala,2026-02-27T15:57:47+05:30
0c686017-9a50-4ef4-8998-12ed6fe432b8,UP531846749356,STATE_DB,UP,Uttar Pradesh,Maharajganj,Gorakhpur,Maharajganj Block 1,2026-02-27T15:57:47+05:30
14793123-f93d-4dc1-82bd-09a608fb9cd5,UP648454221742,STATE_DB,UP,Uttar Pradesh,Hapur,Meerut,Hapur Block 2,2026-02-27T15:57:47+05:30
50812a05-667e-4a24-a7d5-c8ad8b081bab,UP303878769500,SECC,UP,Uttar Pradesh,Aligarh,Aligarh,Jawan,2026-02-27T15:57:47+05:30
25ba8bc6-5b03-48f1-a93c-e9e7828a5627,UP424847269825,SECC,UP,Uttar Pradesh,Gonda,Devipatan,Gonda Block 8,2026-02-27T15:57:47+05:30
dfff3641-9fd3-4890-8bef-52a9e57f347f,UP901926327341,STATE_DB,UP,Uttar Pradesh,Ghaziabad,Meerut,Loni,2026-02-27T15:57:47+05:30
6f9f3a7f-95dc-48d4-bf2c-4759e6762e9c,UP723630585949,SECC,UP,Uttar Pradesh,Barabanki,Ayodhya,Barabanki Block 2,2026-02-27T15:57:47+05:30
629b7903-a38b-429f-be2a-2915e6dd050d,UP780090696100,SECC,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 8,2026-02-27T15:57:47+05:30
29cc5db9-506d-48ca-bd1b-d2cf026eb9ec,UP283599363192,SECC,UP,Uttar Pradesh,Fatehpur,Prayagraj,Fatehpur Block 5,2026-02-27T15:57:47+05:30
4f556e40-bef1-48b6-b1e5-b50eb317676d,UP973402632310,STATE_DB,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 8,2026-02-27T15:57:47+05:30
9dd41a38-8527-463d-bbc2-942e03cc4173,UP466260262127,STATE_DB,UP,Uttar Pradesh,Chitrakoot,Chitrakoot,Chitrakoot Block 3,2026-02-27T15:57:47+05:30
5d921564-000f-4218-a29a-a491120d4210,UP292581478430,STATE_DB,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Maharajpur,2026-02-27T15:57:47+05:30
8456531a-5270-43db-92c0-7cb7fbf08dc4,UP428060259264,SECC,UP,Uttar Pradesh,Rampur,Moradabad,Rampur Block 4,2026-02-27T15:57:47+05:30
456de195-3566-478c-81ed-4b708e9e1427,UP923453443717,RSBY,UP,Uttar Pradesh,Maharajganj,Gorakhpur,Maharajganj Block 4,2026-02-27T15:57:47+05:30
d42629de-6112-4ffc-8534-175ee5da7424,UP746510785469,STATE_DB,UP,Uttar Pradesh,Raebareli,Lucknow,Raebareli Block 3,2026-02-27T15:57:47+05:30
f5bd4a74-467c-452e-8f3f-031ac36e861f,UP372590227521,SECC,UP,Uttar Pradesh,Fatehpur,Prayagraj,Fatehpur Block 5,2026-02-27T15:57:47+05:30
4eddc79a-8314-414c-a0fa-a8ac1ee32820,UP628559391348,SECC,UP,Uttar Pradesh,Basti,Basti,Basti Block 3,2026-02-27T15:57:47+05:30
19fedcdf-bd62-44b7-abdc-5661d41e9516,UP153651511927,SECC,UP,Uttar Pradesh,Varanasi,Varanasi,Pindra,2026-02-27T15:57:47+05:30
5f1f2848-f0e2-438e-8421-274055d5a424,UP159217405094,SECC,UP,Uttar Pradesh,Kanpur Dehat,Kanpur,Kanpur Block 8,2026-02-27T15:57:47+05:30
90a8a4d9-49d8-44fc-8c34-0fc529524cc3,UP670909785993,SECC,UP,Uttar Pradesh,Ambedkar Nagar,Ayodhya,Ambedkar Block 2,2026-02-27T15:57:47+05:30
cbcdf2d9-5a0b-4a0c-a6a6-2034e20cf586,UP984615043101,STATE_DB,UP,Uttar Pradesh,Agra,Agra,Achhnera,2026-02-27T15:57:47+05:30
946008a9-1c53-4fbc-9dc5-8a2070de07c6,UP006340497523,RSBY,UP,Uttar Pradesh,Lakhimpur Kheri,Lucknow,Lakhimpur Block 6,2026-02-27T15:57:47+05:30
2fa9c3cb-b671-43ae-b6bd-66e07c51d306,UP675725619372,SECC,UP,Uttar Pradesh,Mathura,Agra,Govardhan,2026-02-27T15:57:47+05:30
5df40362-bf71-4365-9773-732031f58845,UP926362688615,SECC,UP,Uttar Pradesh,Muzaffarnagar,Saharanpur,Muzaffarnagar Block 7,2026-02-27T15:57:47+05:30
ac635e20-66d7-47b0-843e-b48a8fcff049,UP559293227877,SECC,UP,Uttar Pradesh,Ghazipur,Varanasi,Ghazipur Block 7,2026-02-27T15:57:47+05:30
6638705c-fe57-486a-9735-585510c7bea0,UP713870119030,RSBY,UP,Uttar Pradesh,Mathura,Agra,Farah,2026-02-27T15:57:47+05:30
d438b900-9fd5-423c-8044-133f81379c20,UP264839396837,SECC,UP,Uttar Pradesh,Ghaziabad,Meerut,Bhojpur,2026-02-27T15:57:47+05:30
392af716-d11b-4abc-83bc-753412681ded,UP814539856822,STATE_DB,UP,Uttar Pradesh,Bareilly,Bareilly,Bithri Chainpur,2026-02-27T15:57:47+05:30
dd2e381c-1804-473d-a809-1795966b8dab,UP713877274883,SECC,UP,Uttar Pradesh,Basti,Basti,Basti Block 1,2026-02-27T15:57:47+05:30
50d095d3-a7f6-41e4-a58a-f077bd209a19,UP186634535981,SECC,UP,Uttar Pradesh,Ghaziabad,Meerut,Bhojpur,2026-02-27T15:57:47+05:30
0bf56e5a-caf8-42fb-9a36-4922371f5a36,UP859778964118,SECC,UP,Uttar Pradesh,Gonda,Devipatan,Gonda Block 7,2026-02-27T15:57:47+05:30
18ea6add-3710-42ff-9eb9-d4627f03593e,UP027480316082,STATE_DB,UP,Uttar Pradesh,Bulandshahr,Meerut,Bulandshahr Block 5,2026-02-27T15:57:47+05:30
96c45e90-bc7e-48cb-8165-8870f9e21e83,UP950440778583,SECC,UP,Uttar Pradesh,Moradabad,Moradabad,Moradabad Block 2,2026-02-27T15:57:47+05:30
25902a58-3869-474b-ba50-0f08c701ce83,UP386247625189,SECC,UP,Uttar Pradesh,Fatehpur,Prayagraj,Fatehpur Block 3,2026-02-27T15:57:47+05:30
6b28f29e-67ed-4800-8e89-33bf116a9624,UP923663075174,SECC,UP,Uttar Pradesh,Badaun,Bareilly,Badaun Block 1,2026-02-27T15:57:47+05:30
0d810305-a49b-4572-a860-095d0394405c,UP296838297506,SECC,UP,Uttar Pradesh,Deoria,Gorakhpur,Deoria Block 3,2026-02-27T15:57:47+05:30
5d36fcde-d6ae-4c1e-8929-f82f8137029c,UP670675455909,SECC,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Gagaha,2026-02-27T15:57:47+05:30
8bcfa184-fe89-4da6-b731-6f04c234d202,UP073221267145,SECC,UP,Uttar Pradesh,Mirzapur,Mirzapur,Mirzapur Block 4,2026-02-27T15:57:47+05:30
d5683012-c195-4e80-aea2-47cb8070598c,UP114130547268,SECC,UP,Uttar Pradesh,Sant Ravidas Nagar,Mirzapur,Sant Block 7,2026-02-27T15:57:47+05:30
ab349818-5bf4-4e65-93b3-ab0c3b973d8e,UP073555414442,SECC,UP,Uttar Pradesh,Kushinagar,Gorakhpur,Kushinagar Block 8,2026-02-27T15:57:47+05:30
34264bd5-f1d5-4dd0-a972-01120c97cfc4,UP310371275405,RSBY,UP,Uttar Pradesh,Basti,Basti,Basti Block 3,2026-02-27T15:57:47+05:30
a7c61d17-26c8-484e-8447-53b4ec1b614e,UP049666708676,SECC,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 2,2026-02-27T15:57:47+05:30
c5e461b1-29d1-4ed3-a6ec-7124efd8388b,UP964302496003,RSBY,UP,Uttar Pradesh,Sambhal,Moradabad,Sambhal Block 6,2026-02-27T15:57:47+05:30
659ce1fa-ea2f-4684-a768-3c39fd3ae2c6,UP416393831492,SECC,UP,Uttar Pradesh,Ambedkar Nagar,Ayodhya,Ambedkar Block 6,2026-02-27T15:57:47+05:30
6d06025c-dde8-46df-96bf-8e2b346e7186,UP760236189983,STATE_DB,UP,Uttar Pradesh,Gonda,Devipatan,Gonda Block 2,2026-02-27T15:57:47+05:30
9ac5ec33-5299-4065-8e2b-dbc121a81d25,UP036484909755,SECC,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Khorabar,2026-02-27T15:57:47+05:30
95b7afd9-2a62-42b4-9db0-2bf24a6fe363,UP166063892537,SECC,UP,Uttar Pradesh,Agra,Agra,Achhnera,2026-02-27T15:57:47+05:30
dc3d41ca-2974-4248-8c36-4d301e221861,UP622681788653,SECC,UP,Uttar Pradesh,Moradabad,Moradabad,Moradabad Block 4,2026-02-27T15:57:47+05:30
70006af5-7999-4f43-8abd-48b1bc64aa01,UP218304333938,SECC,UP,Uttar Pradesh,Moradabad,Moradabad,Moradabad Block 7,2026-02-27T15:57:47+05:30
68d12450-8948-433a-aea0-25e5d83ed364,UP856059769526,RSBY,UP,Uttar Pradesh,Meerut,Meerut,Mawana,2026-02-27T15:57:47+05:30
398ce0da-a746-4886-8990-50b9bce7b4ec,UP319564108668,RSBY,UP,Uttar Pradesh,Baghpat,Meerut,Baghpat Block 8,2026-02-27T15:57:47+05:30
e1ee6b1c-ce82-44e8-893f-0e702401cc40,UP636926091110,RSBY,UP,Uttar Pradesh,Sultanpur,Ayodhya,Sultanpur Block 4,2026-02-27T15:57:47+05:30
c38df954-8145-4403-ae3b-a036b3aa4bc8,UP727026610130,SECC,UP,Uttar Pradesh,Banda,Chitrakoot,Banda Block 8,2026-02-27T15:57:47+05:30
4f1ff7a3-6ee2-4d43-9a15-7d89d4c09243,UP340018464375,SECC,UP,Uttar Pradesh,Moradabad,Moradabad,Moradabad Block 3,2026-02-27T15:57:47+05:30
d858e544-42df-428d-b292-3b040ee09bc4,UP356305921221,SECC,UP,Uttar Pradesh,Kanpur Dehat,Kanpur,Kanpur Block 3,2026-02-27T15:57:47+05:30
4c5b12e3-b65c-473e-ae1b-0884eba15161,UP581866096662,SECC,UP,Uttar Pradesh,Bijnor,Moradabad,Bijnor Block 6,2026-02-27T15:57:47+05:30
3866f78d-3fdc-4a64-9e32-635c8647b411,UP799269744444,SECC,UP,Uttar Pradesh,Deoria,Gorakhpur,Deoria Block 3,2026-02-27T15:57:47+05:30
59edad52-9c7a-4dfa-ae3a-65053b2d5ce2,UP717194245914,SECC,UP,Uttar Pradesh,Saharanpur,Saharanpur,Saharanpur Block 7,2026-02-27T15:57:47+05:30
01aea465-14a7-40a6-a668-59b41563d6bb,UP603383630038,SECC,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Rasulabad,2026-02-27T15:57:47+05:30
97b3d9f9-297f-44ea-acdb-e953d4cf6bb7,UP559014073916,SECC,UP,Uttar Pradesh,Azamgarh,Azamgarh,Mirzapur,2026-02-27T15:57:47+05:30
bbef771f-f508-4478-b43c-f1fbf60840c3,UP326231066038,SECC,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Mandhana,2026-02-27T15:57:47+05:30
fbc7fabf-a9f0-4010-aea6-1cc1be0289cc,UP308997938841,SECC,UP,Uttar Pradesh,Kasganj,Aligarh,Kasganj Block 6,2026-02-27T15:57:47+05:30
e47657b7-b196-4342-9647-ac5d853ee4fc,UP175487102006,SECC,UP,Uttar Pradesh,Lalitpur,Jhansi,Lalitpur Block 6,2026-02-27T15:57:47+05:30
72b9d3f3-d682-4254-ae2b-927e82e4a458,UP825786771837,STATE_DB,UP,Uttar Pradesh,Siddharthnagar,Basti,Siddharthnagar Block 4,2026-02-27T15:57:47+05:30
0aefa06c-cc73-442a-a0a2-b944861422d8,UP414773419063,STATE_DB,UP,Uttar Pradesh,Hardoi,Lucknow,Hardoi Block 8,2026-02-27T15:57:47+05:30
caaecd0e-73f1-411b-94e0-ffa399e668f9,UP377539828588,STATE_DB,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Jungle Kaudiram,2026-02-27T15:57:47+05:30
cc7c0f38-e991-4f32-bcda-fc4b35e71a58,UP540435504500,RSBY,UP,Uttar Pradesh,Farrukhabad,Kanpur,Farrukhabad Block 1,2026-02-27T15:57:47+05:30
2632627d-72a1-4b8a-a0a9-b5188997ccd5,UP676251230117,SECC,UP,Uttar Pradesh,Mau,Azamgarh,Mau Block 6,2026-02-27T15:57:47+05:30
8289aab6-36b4-4004-95b3-c064c24225d4,UP653930439082,SECC,UP,Uttar Pradesh,Ambedkar Nagar,Ayodhya,Ambedkar Block 5,2026-02-27T15:57:47+05:30
86b7fd61-94b6-47d4-8344-56311e4adabd,UP129639677990,SECC,UP,Uttar Pradesh,Jhansi,Jhansi,Babina,2026-02-27T15:57:47+05:30
8b2c0db5-2dc2-40ba-af28-31f996845bec,UP005517829995,SECC,UP,Uttar Pradesh,Varanasi,Varanasi,Arajiline,2026-02-27T15:57:47+05:30
29710cf1-eaf1-484c-a108-c821498de3b8,UP188188933964,STATE_DB,UP,Uttar Pradesh,Shahjahanpur,Bareilly,Shahjahanpur Block 5,2026-02-27T15:57:47+05:30
9dd78a01-b918-4666-8412-dd0af07daac3,UP380553774213,SECC,UP,Uttar Pradesh,Amethi,Ayodhya,Amethi Block 6,2026-02-27T15:57:47+05:30
27157d03-1d98-4a41-b436-636392e6c79c,UP035233496587,SECC,UP,Uttar Pradesh,Ayodhya,Ayodhya,Ayodhya Block 8,2026-02-27T15:57:47+05:30
4a4f424c-8d46-47f3-b020-d3e8f19b6726,UP619805399216,SECC,UP,Uttar Pradesh,Etah,Aligarh,Etah Block 2,2026-02-27T15:57:47+05:30
b41aafd3-216c-441e-9a6b-ec57cf459168,UP419025477721,SECC,UP,Uttar Pradesh,Mau,Azamgarh,Mau Block 7,2026-02-27T15:57:47+05:30
869fff74-9864-4e80-94e6-5dcf1939e038,UP639176904975,STATE_DB,UP,Uttar Pradesh,Sonbhadra,Mirzapur,Sonbhadra Block 2,2026-02-27T15:57:47+05:30
22a8f909-25b5-4cbe-babc-7abc5f766d27,UP364302274048,STATE_DB,UP,Uttar Pradesh,Varanasi,Varanasi,Chiraigaon,2026-02-27T15:57:47+05:30
0ed78b84-15e2-4c75-8049-b251a1217b78,UP073850643374,STATE_DB,UP,Uttar Pradesh,Hardoi,Lucknow,Hardoi Block 8,2026-02-27T15:57:47+05:30
0fef7abc-e087-414e-8e67-716d77f018d6,UP656325558139,STATE_DB,UP,Uttar Pradesh,Jhansi,Jhansi,Babina,2026-02-27T15:57:47+05:30
5c000ccb-ad9a-430a-932d-4725afccbfdf,UP438459095452,SECC,UP,Uttar Pradesh,Gorakhpur,Gorakhpur,Khajani,2026-02-27T15:57:47+05:30
1c970263-0831-4213-819e-126bd4ab49ab,UP277052442678,SECC,UP,Uttar Pradesh,Jaunpur,Varanasi,Jaunpur Block 8,2026-02-27T15:57:47+05:30
38633808-443c-4b12-ae7f-36889198d1db,UP740230967768,STATE_DB,UP,Uttar Pradesh,Bahraich,Devipatan,Bahraich Block 2,2026-02-27T15:57:47+05:30
cc7ae3bb-f224-4826-b3c4-bbf3784c2226,UP768422405455,SECC,UP,Uttar Pradesh,Amroha,Moradabad,Amroha Block 5,2026-02-27T15:57:47+05:30
1ea10406-396e-4a12-8cdf-df564e80ee70,UP269688805433,SECC,UP,Uttar Pradesh,Kaushambi,Prayagraj,Kaushambi Block 6,2026-02-27T15:57:47+05:30
bf4a5ffe-7c1b-41af-a3d8-73b494d7835e,UP651800465503,STATE_DB,UP,Uttar Pradesh,Mau,Azamgarh,Mau Block 7,2026-02-27T15:57:47+05:30
a02a7e1b-b6ea-46b8-9f0c-326f46bbffab,UP620434636458,SECC,UP,Uttar Pradesh,Kanpur Dehat,Kanpur,Kanpur Block 6,2026-02-27T15:57:47+05:30
a85350c9-2236-40b4-8c19-6e123b4387e9,UP415880421812,SECC,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 2,2026-02-27T15:57:47+05:30
8b011c47-2fc6-42b0-b5da-bbc22578b172,UP207632507568,STATE_DB,UP,Uttar Pradesh,Ballia,Azamgarh,Ballia Block 8,2026-02-27T15:57:47+05:30
010b55b4-afd6-4511-9296-68a03091bf69,UP750349697219,SECC,UP,Uttar Pradesh,Sitapur,Lucknow,Sitapur Block 8,2026-02-27T15:57:47+05:30
11c589e0-8896-4bf6-b8d9-769e630f015a,UP387031947724,SECC,UP,Uttar Pradesh,Chandauli,Varanasi,Chandauli Block 5,2026-02-27T15:57:47+05:30
6d9b4079-332c-4c3d-b975-a94a88e91227,UP864782118236,SECC,UP,Uttar Pradesh,Mathura,Agra,Raya,2026-02-27T15:57:47+05:30
3d0b34f0-b0e5-4716-814c-c7eb3a4b6b1f,UP259571620926,SECC,UP,Uttar Pradesh,Chandauli,Varanasi,Chandauli Block 8,2026-02-27T15:57:47+05:30
14f9072a-f82c-4c13-9bf2-ab19db25f497,UP521511657995,SECC,UP,Uttar Pradesh,Bareilly,Bareilly,Nawabganj,2026-02-27T15:57:47+05:30
32add0b5-60cb-4397-a49b-c1d2d22a07d0,UP989818126242,SECC,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 1,2026-02-27T15:57:47+05:30
11765f73-c514-46d8-b3e9-fe0b9bd92920,UP658700664629,STATE_DB,UP,Uttar Pradesh,Saharanpur,Saharanpur,Saharanpur Block 6,2026-02-27T15:57:47+05:30
5ee9b786-26a4-4a2b-803d-283f69647427,UP495199458452,STATE_DB,UP,Uttar Pradesh,Jaunpur,Varanasi,Jaunpur Block 8,2026-02-27T15:57:47+05:30
5da95da2-cf05-43a6-afc9-d9c14acbffa7,UP765386380177,STATE_DB,UP,Uttar Pradesh,Saharanpur,Saharanpur,Saharanpur Block 7,2026-02-27T15:57:47+05:30
db573a4e-5f9f-458d-86f1-a37ce03baee4,UP043396164446,STATE_DB,UP,Uttar Pradesh,Gonda,Devipatan,Gonda Block 1,2026-02-27T15:57:47+05:30
8e3e8428-9941-4359-b385-b4b2fb159629,UP136461961248,RSBY,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 6,2026-02-27T15:57:47+05:30
615b1f03-1da8-4bb7-b2b9-75108d438bfc,UP626245858632,SECC,UP,Uttar Pradesh,Lucknow,Lucknow,Kakori,2026-02-27T15:57:47+05:30
55ff7cae-a82f-4279-8a8e-8cc7ce7535ad,UP143970099610,SECC,UP,Uttar Pradesh,Lucknow,Lucknow,Sardar Nagar,2026-02-27T15:57:47+05:30
b2a5b92a-ce72-4698-a0fe-021cca24c2f1,UP745362705222,RSBY,UP,Uttar Pradesh,Meerut,Meerut,Kharkhoda,2026-02-27T15:57:47+05:30
f289883a-de7c-4627-811e-179b00be0213,UP036786733271,RSBY,UP,Uttar Pradesh,Shahjahanpur,Bareilly,Shahjahanpur Block 8,2026-02-27T15:57:47+05:30
992d5ed2-7b91-46c7-b2ac-e42d8a243aae,UP624297586028,RSBY,UP,Uttar Pradesh,Pratapgarh,Prayagraj,Pratapgarh Block 7,2026-02-27T15:57:47+05:30
499eb2b0-d768-4615-b6c8-e48b4810cf23,UP147515373724,SECC,UP,Uttar Pradesh,Ghaziabad,Meerut,Muradnagar,2026-02-27T15:57:47+05:30
99c45d34-61a8-4763-998c-4437949192ba,UP471865866712,STATE_DB,UP,Uttar Pradesh,Kanpur Nagar,Kanpur,Bhitargaon,2026-02-27T15:57:47+05:30
d294d8dc-6890-444f-93f0-bb78d7e674ec,UP578356871832,SECC,UP,Uttar Pradesh,Raebareli,Lucknow,Raebareli Block 3,2026-02-27T15:57:47+05:30
caa501be-99a3-4655-97df-e1121c9bce18,UP546466881266,RSBY,UP,Uttar Pradesh,Sant Kabir Nagar,Basti,Sant Block 3,2026-02-27T15:57:47+05:30
38d03daa-6d53-4e9a-aec9-46daf59e9df7,UP765681338643,RSBY,UP,Uttar Pradesh,Deoria,Gorakhpur,Deoria Block 6,2026-02-27T15:57:47+05:30
0695538f-c7ff-48f8-b5a6-baf8cddfbdbd,UP019284171571,SECC,UP,Uttar Pradesh,Jhansi,Jhansi,Ranipur,2026-02-27T15:57:47+05:30
e2da5c82-6482-4d2e-ad27-1a694f95520c,UP680740049094,SECC,UP,Uttar Pradesh,Gautam Buddha Nagar,Meerut,Gautam Block 8,2026-02-27T15:57:47+05:30
7b08fad6-3762-45c0-9975-3456e878e4e7,UP264402062600,SECC,UP,Uttar Pradesh,Mirzapur,Mirzapur,Mirzapur Block 2,2026-02-27T15:57:47+05:30
1d3ebb35-9e14-4ad2-9dd0-9aa7b88abe05,UP831048187914,SECC,UP,Uttar Pradesh,Firozabad,Agra,Firozabad Block 2,2026-02-27T15:57:47+05:30
47e21cbc-fb23-4f29-9246-5d10326d28d9,UP763463729497,SECC,UP,Uttar Pradesh,Raebareli,Lucknow,Raebareli Block 6,2026-02-27T15:57:47+05:30
89efd1b7-d4e7-4f7f-b348-7b9f473f8e3f,UP712316343071,SECC,UP,Uttar Pradesh,Lakhimpur Kheri,Lucknow,Lakhimpur Block 5,2026-02-27T15:57:47+05:30
e683aabb-8909-4e55-a3e6-ba7729bd7ab9,UP036653366593,SECC,UP,Uttar Pradesh,Mainpuri,Agra,Mainpuri Block 3,2026-02-27T15:57:47+05:30
bddb8b1a-6676-4823-9438-082a151faabc,UP958828453097,STATE_DB,UP,Uttar Pradesh,Fatehpur,Prayagraj,Fatehpur Block 6,2026-02-27T15:57:47+05:30
ac2ec45d-ad99-4774-b535-b83d41c66307,UP838936768595,RSBY,UP,Uttar Pradesh,Mathura,Agra,Naujheel,2026-02-27T15:57:47+05:30
9e74c500-32c3-4a19-9fd7-7b2704332854,UP975906998501,SECC,UP,Uttar Pradesh,Hathras,Aligarh,Hathras Block 4,2026-02-27T15:57:47+05:30
87d718de-3e96-4427-b2b2-c3535a9f2daf,UP929776979938,SECC,UP,Uttar Pradesh,Pratapgarh,Prayagraj,Pratapgarh Block 5,2026-02-27T15:57:47+05:30
266fc55c-4260-4403-a0e6-986df19fabb0,UP220597434153,SECC,UP,Uttar Pradesh,Jaunpur,Varanasi,Jaunpur Block 5,2026-02-27T15:57:47+05:30
ddd7f3dc-f1ab-4a52-ab48-5d8267f5ba0f,UP387152367351,RSBY,UP,Uttar Pradesh,Firozabad,Agra,Firozabad Block 2,2026-02-27T15:57:47+05:30
22f49768-9646-41a5-a54d-8ea7182aa136,UP363123020664,SECC,UP,Uttar Pradesh,Maharajganj,Gorakhpur,Maharajganj Block 3,2026-02-27T15:57:47+05:30
14eb26d7-b02b-4fe5-9d91-a96b8a25d54a,UP385427228832,SECC,UP,Uttar Pradesh,Mathura,Agra,Mathura,2026-02-27T15:57:47+05:30
